Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24
1049, 34, 48, 49, 46, 40, 48, 43, 59, 40, 43, 58, 48, 42, 41, 40, 39, 44, 33, 44, 51, 29, 41, 60, 49, 47
1050, 34, 48, 49, 46, 40, 48, 43, 59, 40, 43, 58, 48, 42, 41, 40, 39, 44, 33, 44, 51, 29, 41, 60, 49, 47
1051, 34, 48, 49, 47, 40, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 41, 60, 49, 47
1052, 34, 48, 49, 47, 40, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 41, 60, 50, 47
1053, 34, 48, 49, 48, 41, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 41, 60, 50, 47
1054, 34, 48, 50, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1055, 34, 48, 50, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1056, 34, 48, 50, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1057, 34, 48, 50, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1058, 34, 48, 50, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1059, 34, 48, 51, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1060, 34, 48, 52, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 44, 33, 44, 51, 29, 42, 60, 50, 47
1061, 34, 48, 52, 48, 42, 48, 44, 59, 40, 43, 58, 49, 42, 41, 40, 39, 45, 33, 44, 51, 29, 42, 60, 50, 47
1062, 34, 48, 52, 48, 42, 48, 45, 59, 40, 43, 58, 49, 42, 41, 40, 39, 45, 33, 44, 51, 29, 42, 60, 50, 47
1063, 34, 48, 53, 48, 43, 48, 45, 60, 40, 44, 58, 49, 42, 41, 40, 40, 46, 33, 44, 51, 29, 42, 60, 50, 47
1064, 34, 48, 53, 48, 43, 48, 46, 60, 40, 44, 58, 51, 42, 41, 40, 40, 46, 33, 44, 51, 29, 42, 60, 50, 47
1065, 34, 48, 53, 48, 43, 48, 47, 60, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 44, 52, 29, 42, 60, 50, 47
1066, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 44, 52, 29, 42, 60, 50, 47
1067, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 44, 52, 29, 43, 60, 50, 47
1068, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 44, 52, 29, 43, 60, 50, 47
1069, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 44, 52, 29, 43, 60, 51, 47
1070, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 60, 51, 47
1071, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 60, 51, 47
1072, 34, 48, 53, 48, 43, 48, 47, 61, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 60, 51, 47
1073, 34, 48, 53, 48, 43, 48, 47, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 60, 51, 47
1074, 34, 48, 53, 48, 43, 48, 47, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 60, 51, 47
1075, 34, 48, 53, 48, 43, 48, 47, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 60, 51, 47
1076, 34, 48, 53, 48, 43, 48, 47, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 61, 51, 47
1077, 34, 48, 53, 48, 43, 48, 48, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 61, 51, 47
1078, 34, 48, 53, 48, 43, 48, 48, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 61, 51, 47
1079, 34, 48, 53, 48, 43, 48, 48, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 61, 51, 47
1080, 34, 48, 53, 48, 43, 48, 48, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 45, 52, 29, 43, 61, 51, 47
1081, 34, 48, 53, 48, 43, 48, 48, 62, 40, 44, 58, 51, 42, 41, 41, 40, 46, 33, 46, 52, 29, 43, 61, 51, 47
1082, 34, 48, 53, 48, 43, 48, 48, 62, 40, 45, 58, 51, 42, 41, 41, 40, 46, 33, 46, 52, 30, 43, 61, 51, 47
1083, 34, 48, 53, 48, 43, 48, 48, 62, 40, 45, 58, 51, 42, 41, 42, 40, 46, 33, 46, 52, 30, 43, 61, 51, 47
1084, 34, 48, 53, 48, 43, 48, 49, 62, 40, 45, 58, 51, 42, 41, 42, 40, 46, 33, 46, 52, 30, 43, 61, 51, 47
1085, 34, 48, 53, 48, 43, 48, 49, 62, 40, 45, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 61, 51, 47
1086, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 61, 52, 47
1087, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 61, 52, 47
1088, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 61, 52, 47
1089, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 61, 52, 47
1090, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1091, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 51, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1092, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1093, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1094, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1095, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1096, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1097, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 46, 33, 46, 52, 30, 43, 62, 52, 47
1098, 34, 48, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 47, 33, 46, 52, 30, 43, 62, 52, 47
1099, 34, 49, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 47, 33, 46, 52, 30, 43, 62, 52, 47
1100, 34, 49, 53, 48, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 47, 33, 46, 52, 30, 43, 62, 52, 47
1101, 34, 49, 53, 49, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 47, 33, 46, 52, 30, 43, 62, 52, 47
1102, 34, 49, 53, 49, 43, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 47, 33, 46, 52, 30, 43, 62, 52, 47
1103, 34, 49, 53, 49, 44, 48, 49, 62, 40, 46, 58, 52, 42, 42, 42, 40, 48, 34, 46, 52, 30, 43, 62, 52, 47
1104, 34, 49, 53, 49, 44, 49, 49, 62, 40, 46, 58, 52, 42, 42, 43, 40, 48, 34, 46, 52, 30, 43, 62, 52, 48
1105, 34, 49, 53, 49, 44, 49, 49, 62, 40, 46, 58, 53, 42, 42, 43, 40, 48, 34, 46, 52, 30, 43, 62, 52, 48
1106, 34, 49, 53, 49, 44, 50, 49, 62, 40, 46, 58, 53, 43, 42, 43, 40, 48, 34, 46, 52, 30, 43, 62, 52, 48
1107, 34, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 43, 40, 48, 34, 46, 53, 30, 43, 62, 52, 48
1108, 34, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 34, 46, 53, 30, 43, 62, 52, 48
1109, 34, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 34, 46, 53, 30, 43, 62, 52, 48
1110, 34, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 34, 46, 53, 30, 43, 62, 52, 49
1111, 34, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 34, 46, 53, 30, 43, 62, 52, 49
1112, 35, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 35, 46, 53, 30, 43, 62, 52, 49
1113, 35, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 35, 46, 53, 30, 43, 62, 52, 49
1114, 35, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 36, 46, 53, 30, 43, 62, 52, 49
1115, 35, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 36, 46, 53, 30, 43, 62, 52, 49
1116, 35, 49, 53, 49, 44, 51, 49, 62, 40, 46, 58, 53, 43, 42, 44, 40, 48, 37, 46, 53, 30, 43, 62, 52, 49
1117, 35, 49, 53, 49, 44, 51, 49, 62, 40, 47, 58, 53, 43, 43, 44, 40, 48, 37, 46, 53, 30, 43, 63, 52, 49
1118, 35, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 53, 43, 43, 44, 40, 49, 38, 46, 53, 30, 43, 63, 52, 49
1119, 35, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 49, 38, 46, 53, 30, 43, 63, 52, 49
1120, 35, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 49, 38, 46, 53, 30, 43, 63, 52, 49
1121, 35, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 50, 38, 46, 53, 31, 43, 63, 52, 49
1122, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 50, 38, 46, 53, 31, 43, 63, 52, 49
1123, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 51, 38, 46, 53, 31, 43, 63, 52, 49
1124, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 51, 38, 46, 53, 31, 43, 63, 52, 49
1125, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 51, 39, 46, 53, 31, 44, 63, 52, 49
1126, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 51, 39, 46, 53, 31, 44, 63, 52, 49
1127, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 44, 40, 51, 39, 46, 53, 31, 44, 63, 52, 49
1128, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 45, 40, 51, 39, 46, 53, 31, 44, 63, 52, 49
1129, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 45, 40, 51, 39, 46, 53, 31, 44, 63, 52, 49
1130, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 45, 40, 52, 39, 46, 53, 31, 44, 63, 52, 49
1131, 36, 49, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 43, 43, 45, 40, 52, 40, 46, 53, 31, 44, 63, 52, 49
1132, 36, 50, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 52, 40, 46, 53, 31, 44, 63, 52, 49
1133, 36, 50, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 52, 41, 46, 53, 31, 44, 63, 52, 49
1134, 36, 51, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 52, 41, 46, 53, 31, 44, 63, 52, 49
1135, 36, 52, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 52, 41, 46, 53, 31, 44, 63, 53, 49
1136, 36, 52, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 52, 41, 46, 53, 31, 44, 63, 53, 49
1137, 36, 52, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 52, 41, 46, 53, 31, 44, 63, 53, 49
1138, 36, 52, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 43, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 49
1139, 36, 52, 53, 49, 44, 51, 49, 62, 40, 49, 58, 54, 44, 44, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 49
1140, 36, 52, 53, 49, 44, 51, 49, 62, 40, 50, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 49
1141, 36, 52, 53, 49, 44, 51, 49, 62, 41, 51, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 50
1142, 36, 52, 53, 49, 44, 51, 49, 62, 41, 51, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 52
1143, 36, 52, 53, 49, 44, 51, 49, 62, 41, 51, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1144, 36, 52, 53, 49, 44, 51, 49, 62, 42, 51, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1145, 36, 52, 53, 49, 44, 51, 49, 62, 42, 51, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1146, 36, 52, 53, 49, 44, 51, 49, 62, 42, 51, 58, 54, 44, 45, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1147, 36, 52, 53, 49, 44, 51, 49, 62, 42, 51, 58, 54, 44, 46, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1148, 36, 52, 53, 49, 44, 51, 49, 62, 42, 51, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1149, 36, 52, 53, 49, 44, 51, 50, 62, 42, 51, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1150, 36, 52, 53, 49, 44, 51, 50, 62, 42, 51, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1151, 36, 52, 53, 49, 44, 51, 50, 62, 42, 51, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1152, 36, 52, 53, 49, 44, 51, 50, 62, 42, 51, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1153, 36, 52, 53, 49, 44, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1154, 36, 52, 53, 49, 44, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1155, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1156, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1157, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 40, 53, 41, 46, 53, 31, 44, 63, 53, 53
1158, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 41, 53, 41, 46, 54, 31, 44, 63, 53, 53
1159, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 54, 44, 47, 45, 41, 53, 41, 46, 54, 31, 44, 63, 53, 53
1160, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 55, 44, 47, 45, 41, 54, 41, 46, 54, 31, 44, 63, 53, 53
1161, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 55, 44, 47, 45, 41, 54, 41, 46, 54, 31, 44, 63, 53, 53
1162, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 55, 44, 47, 45, 41, 54, 41, 46, 54, 31, 44, 63, 53, 53
1163, 36, 52, 53, 49, 45, 51, 50, 62, 42, 52, 58, 55, 44, 47, 45, 41, 54, 41, 46, 55, 32, 44, 63, 53, 53
1164, 36, 52, 53, 49, 45, 51, 50, 62, 43, 52, 58, 55, 44, 47, 45, 42, 54, 41, 46, 55, 33, 44, 63, 53, 53
1165, 36, 52, 53, 49, 46, 51, 50, 62, 43, 52, 58, 55, 44, 47, 45, 42, 54, 41, 46, 55, 33, 44, 63, 53, 53
1166, 36, 52, 53, 49, 46, 51, 50, 62, 43, 52, 58, 55, 44, 47, 45, 42, 54, 41, 46, 55, 34, 44, 63, 53, 53
1167, 36, 52, 53, 49, 47, 51, 51, 62, 43, 52, 58, 55, 44, 47, 45, 42, 54, 41, 46, 55, 35, 44, 63, 53, 53
1168, 36, 52, 53, 49, 47, 51, 51, 62, 43, 52, 58, 55, 44, 47, 45, 43, 55, 41, 46, 56, 36, 44, 63, 53, 53
1169, 36, 52, 53, 49, 47, 51, 51, 62, 43, 52, 58, 55, 44, 47, 45, 43, 55, 41, 46, 56, 36, 45, 63, 53, 53
1170, 36, 52, 53, 49, 49, 51, 51, 62, 43, 52, 58, 55, 44, 47, 45, 43, 55, 41, 46, 56, 37, 45, 63, 53, 53
1171, 36, 52, 53, 49, 49, 52, 51, 62, 43, 52, 58, 55, 44, 47, 45, 43, 55, 41, 46, 56, 37, 45, 63, 53, 53
1172, 36, 52, 53, 49, 49, 52, 52, 62, 43, 52, 58, 55, 44, 47, 45, 43, 55, 41, 46, 56, 37, 45, 63, 53, 53
1173, 36, 52, 53, 49, 49, 52, 52, 62, 43, 52, 58, 55, 44, 47, 45, 43, 56, 41, 46, 56, 37, 45, 63, 54, 53
1174, 36, 52, 53, 49, 49, 52, 52, 62, 43, 52, 58, 55, 44, 47, 45, 43, 56, 41, 46, 56, 37, 45, 63, 54, 53
1175, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 37, 45, 63, 54, 53
1176, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 37, 45, 63, 54, 53
1177, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 37, 45, 63, 54, 53
1178, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 54, 53
1179, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 54, 53
1180, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 54, 53
1181, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 58, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 54, 53
1182, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 59, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 54, 53
1183, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 59, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 56, 53
1184, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 57, 53
1185, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 57, 53
1186, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 47, 46, 43, 56, 41, 46, 56, 38, 45, 63, 57, 53
1187, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 47, 46, 43, 57, 41, 46, 56, 38, 45, 63, 57, 53
1188, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 48, 46, 43, 57, 41, 47, 56, 38, 45, 63, 57, 53
1189, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1190, 36, 52, 53, 49, 50, 52, 52, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1191, 36, 52, 53, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1192, 36, 52, 53, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1193, 36, 52, 53, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1194, 36, 52, 53, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1195, 36, 52, 53, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1196, 36, 52, 54, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1197, 36, 52, 54, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1198, 36, 52, 54, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1199, 36, 52, 54, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1200, 37, 52, 54, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1201, 37, 52, 54, 49, 50, 52, 53, 63, 43, 52, 60, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1202, 37, 52, 54, 49, 50, 52, 53, 63, 43, 52, 61, 55, 44, 48, 46, 44, 57, 41, 47, 56, 38, 45, 63, 57, 53
1203, 37, 52, 54, 49, 50, 52, 53, 63, 43, 52, 61, 55, 44, 48, 46, 44, 57, 41, 47, 57, 38, 45, 63, 57, 53
1204, 37, 52, 54, 49, 50, 52, 53, 63, 44, 52, 61, 55, 44, 48, 46, 44, 57, 41, 47, 57, 38, 45, 63, 57, 53
1205, 37, 52, 54, 49, 50, 52, 53, 63, 44, 52, 61, 55, 44, 48, 46, 44, 58, 41, 47, 57, 38, 45, 63, 57, 53
1206, 37, 52, 54, 50, 50, 52, 53, 63, 44, 52, 61, 55, 44, 48, 46, 44, 58, 41, 47, 57, 38, 45, 63, 57, 53
1207, 37, 52, 54, 50, 50, 52, 53, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1208, 37, 52, 54, 50, 50, 52, 53, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1209, 37, 52, 54, 51, 50, 52, 53, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1210, 37, 52, 54, 53, 50, 52, 54, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1211, 37, 52, 54, 53, 50, 52, 54, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1212, 37, 52, 54, 54, 50, 52, 54, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1213, 37, 52, 54, 54, 50, 52, 54, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1214, 37, 52, 54, 54, 50, 52, 54, 63, 44, 52, 61, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1215, 37, 52, 54, 54, 50, 52, 54, 63, 45, 52, 62, 55, 44, 48, 46, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1216, 37, 52, 54, 54, 50, 52, 54, 63, 45, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1217, 37, 52, 54, 54, 50, 52, 54, 63, 45, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1218, 37, 52, 54, 54, 50, 52, 54, 64, 45, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1219, 37, 52, 54, 54, 50, 53, 54, 64, 45, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1220, 37, 52, 54, 54, 50, 53, 54, 64, 46, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1221, 37, 52, 54, 54, 50, 53, 54, 64, 46, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1222, 37, 52, 54, 54, 50, 53, 54, 64, 47, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1223, 37, 52, 54, 54, 50, 53, 54, 64, 47, 53, 62, 55, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1224, 37, 52, 54, 54, 50, 53, 54, 64, 47, 54, 62, 56, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
1225, 37, 52, 54, 54, 50, 53, 54, 64, 47, 54, 62, 56, 44, 48, 47, 44, 59, 41, 47, 57, 38, 45, 63, 57, 53
