Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24
1067, 37, 24, 22, 34, 35, 21, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1068, 37, 24, 22, 34, 35, 21, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1069, 37, 24, 22, 34, 35, 22, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1070, 37, 24, 22, 34, 35, 22, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1071, 37, 24, 22, 34, 35, 22, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1072, 37, 24, 22, 34, 35, 22, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1073, 37, 24, 22, 34, 35, 22, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 31, 34, 48, 32, 29, 54
1074, 37, 24, 22, 34, 36, 22, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 32, 34, 48, 32, 29, 54
1075, 37, 24, 22, 34, 36, 23, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 34, 34, 48, 32, 29, 54
1076, 37, 24, 22, 34, 36, 24, 40, 34, 28, 32, 23, 21, 27, 30, 34, 33, 29, 30, 22, 34, 34, 48, 32, 29, 54
1077, 37, 24, 22, 34, 36, 24, 40, 34, 28, 32, 23, 21, 28, 30, 34, 33, 29, 30, 22, 35, 34, 48, 32, 29, 54
1078, 37, 24, 22, 34, 36, 24, 40, 34, 28, 32, 23, 21, 28, 30, 34, 33, 29, 30, 22, 36, 34, 48, 32, 29, 54
1079, 37, 24, 22, 34, 36, 24, 40, 34, 28, 32, 23, 21, 28, 30, 34, 33, 29, 30, 22, 36, 34, 48, 32, 29, 54
1080, 37, 24, 22, 34, 36, 24, 40, 34, 28, 32, 23, 21, 28, 30, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 54
1081, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 54
1082, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 54
1083, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 54
1084, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 55
1085, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 55
1086, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 48, 32, 29, 55
1087, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 49, 32, 29, 55
1088, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 29, 30, 22, 37, 34, 49, 32, 29, 55
1089, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 28, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1090, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1091, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1092, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1093, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1094, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1095, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1096, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1097, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1098, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 29, 55
1099, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 30, 55
1100, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 37, 34, 49, 32, 30, 55
1101, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 38, 34, 49, 32, 30, 55
1102, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 38, 34, 49, 32, 30, 55
1103, 37, 24, 22, 35, 36, 24, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 38, 34, 49, 32, 30, 55
1104, 37, 24, 22, 35, 36, 25, 40, 34, 28, 32, 23, 21, 29, 31, 34, 33, 30, 30, 22, 38, 34, 49, 32, 30, 55
1105, 37, 24, 22, 35, 36, 26, 40, 34, 28, 32, 23, 21, 29, 31, 34, 34, 30, 30, 22, 38, 34, 49, 32, 30, 55
1106, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 31, 34, 34, 30, 30, 22, 38, 34, 49, 32, 30, 55
1107, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 31, 34, 34, 30, 30, 22, 38, 34, 49, 32, 30, 55
1108, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 31, 34, 34, 30, 30, 22, 38, 34, 49, 32, 30, 55
1109, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 31, 34, 35, 30, 30, 22, 38, 34, 49, 32, 30, 55
1110, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 31, 34, 35, 30, 30, 22, 38, 34, 50, 32, 30, 55
1111, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 31, 34, 35, 30, 30, 22, 38, 34, 50, 32, 30, 55
1112, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 32, 34, 35, 30, 30, 22, 38, 34, 50, 32, 30, 55
1113, 37, 24, 22, 35, 36, 27, 40, 34, 28, 32, 23, 21, 29, 32, 34, 35, 30, 30, 22, 38, 34, 50, 32, 30, 55
1114, 37, 24, 22, 35, 36, 27, 40, 34, 29, 32, 23, 21, 29, 32, 34, 35, 31, 30, 22, 38, 34, 50, 32, 30, 55
1115, 37, 24, 22, 35, 36, 27, 40, 35, 29, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 50, 32, 30, 55
1116, 37, 24, 22, 35, 36, 27, 40, 36, 29, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 50, 32, 30, 55
1117, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 50, 32, 30, 55
1118, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 50, 32, 30, 55
1119, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1120, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1121, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1122, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1123, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1124, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1125, 37, 24, 22, 35, 36, 27, 40, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1126, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 30, 55
1127, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1128, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1129, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 34, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1130, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 35, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1131, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 35, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1132, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 35, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1133, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 35, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1134, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 36, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1135, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 37, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1136, 37, 24, 22, 35, 36, 27, 41, 36, 30, 32, 23, 21, 29, 32, 38, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1137, 37, 24, 22, 35, 36, 28, 41, 36, 30, 32, 23, 21, 29, 32, 39, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1138, 37, 24, 22, 35, 36, 29, 41, 36, 30, 32, 23, 21, 29, 32, 39, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1139, 37, 24, 22, 36, 36, 29, 41, 36, 30, 32, 23, 21, 29, 32, 40, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1140, 37, 24, 22, 36, 36, 30, 41, 36, 30, 32, 23, 21, 29, 32, 41, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1141, 37, 24, 22, 36, 36, 30, 41, 36, 30, 32, 23, 21, 29, 32, 42, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1142, 37, 24, 22, 36, 36, 31, 41, 36, 30, 32, 23, 21, 29, 32, 43, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1143, 37, 24, 22, 36, 37, 31, 41, 36, 30, 32, 23, 21, 29, 32, 44, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1144, 37, 24, 22, 36, 39, 31, 41, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1145, 37, 24, 22, 36, 40, 31, 41, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 31, 55
1146, 37, 24, 22, 36, 41, 31, 41, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 31, 56
1147, 37, 24, 22, 36, 41, 31, 41, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 31, 56
1148, 37, 24, 22, 36, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 31, 56
1149, 37, 24, 22, 37, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 31, 56
1150, 37, 24, 22, 37, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 32, 56
1151, 37, 24, 22, 37, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 32, 56
1152, 37, 24, 22, 37, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 32, 56
1153, 37, 24, 22, 39, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 45, 35, 32, 30, 22, 38, 34, 51, 32, 32, 56
1154, 37, 24, 22, 39, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 46, 35, 33, 30, 22, 38, 34, 51, 32, 32, 56
1155, 37, 24, 22, 39, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 46, 35, 33, 30, 22, 38, 34, 51, 32, 32, 56
1156, 37, 24, 22, 39, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 47, 35, 33, 30, 23, 38, 34, 51, 32, 32, 56
1157, 37, 24, 22, 39, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 48, 35, 33, 30, 23, 38, 34, 51, 32, 32, 56
1158, 37, 24, 22, 40, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 49, 35, 33, 30, 23, 38, 34, 51, 32, 32, 56
1159, 37, 24, 22, 40, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 49, 35, 34, 30, 23, 38, 35, 51, 33, 32, 56
1160, 37, 24, 22, 40, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 49, 35, 34, 30, 23, 38, 35, 51, 33, 32, 56
1161, 37, 24, 22, 40, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 49, 35, 34, 30, 23, 38, 35, 51, 33, 32, 56
1162, 37, 24, 22, 40, 41, 31, 42, 36, 30, 32, 23, 21, 29, 32, 49, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1163, 37, 24, 22, 40, 41, 31, 43, 36, 30, 32, 24, 21, 29, 32, 49, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1164, 37, 24, 22, 40, 41, 31, 43, 36, 30, 32, 25, 21, 29, 32, 49, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1165, 37, 24, 22, 40, 41, 31, 43, 36, 30, 32, 26, 21, 29, 32, 50, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1166, 37, 24, 22, 40, 42, 31, 43, 36, 31, 32, 27, 21, 29, 32, 50, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1167, 37, 24, 22, 40, 42, 31, 43, 36, 31, 32, 28, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1168, 37, 24, 22, 40, 42, 31, 43, 36, 31, 32, 28, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1169, 37, 24, 22, 41, 42, 31, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1170, 37, 24, 22, 41, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1171, 37, 24, 22, 41, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1172, 37, 24, 22, 42, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1173, 37, 24, 22, 42, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1174, 37, 24, 22, 43, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1175, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1176, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1177, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1178, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 33, 32, 56
1179, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 34, 32, 56
1180, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 35, 32, 56
1181, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 35, 32, 56
1182, 37, 24, 22, 44, 42, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 34, 30, 24, 38, 35, 51, 35, 32, 56
1183, 37, 24, 22, 44, 43, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 35, 30, 24, 38, 35, 51, 35, 32, 56
1184, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 35, 30, 24, 38, 35, 51, 35, 32, 56
1185, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 35, 30, 24, 38, 35, 51, 35, 32, 56
1186, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 35, 35, 30, 24, 38, 35, 51, 35, 32, 56
1187, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 56
1188, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1189, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1190, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1191, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1192, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1193, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1194, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1195, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1196, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1197, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1198, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1199, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1200, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1201, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1202, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 21, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1203, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1204, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 29, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1205, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 30, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1206, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 30, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1207, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 30, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1208, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1209, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 24, 38, 35, 51, 35, 32, 57
1210, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 35, 32, 57
1211, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 35, 32, 57
1212, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1213, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1214, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1215, 37, 24, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1216, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1217, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1218, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1219, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1220, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1221, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1222, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1223, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 38, 35, 51, 36, 32, 57
1224, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 29, 32, 51, 36, 35, 30, 25, 39, 35, 51, 36, 32, 57
1225, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 30, 32, 51, 36, 35, 30, 25, 39, 35, 51, 36, 32, 57
1226, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 31, 32, 51, 36, 35, 30, 25, 39, 35, 51, 36, 32, 57
1227, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 32, 32, 51, 36, 35, 30, 25, 39, 35, 51, 36, 32, 57
1228, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1229, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1230, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1231, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1232, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1233, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1234, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1235, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1236, 37, 25, 22, 44, 44, 32, 43, 36, 31, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 51, 36, 32, 57
1237, 37, 25, 22, 44, 44, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 52, 36, 32, 57
1238, 37, 25, 22, 44, 45, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 52, 36, 32, 57
1239, 37, 25, 22, 44, 45, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 52, 36, 32, 57
1240, 37, 25, 22, 44, 45, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 52, 36, 32, 57
1241, 37, 25, 22, 44, 45, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 52, 36, 32, 57
1242, 37, 25, 22, 44, 45, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 35, 30, 25, 40, 35, 52, 37, 32, 57
1243, 37, 25, 22, 44, 45, 32, 43, 36, 32, 32, 31, 22, 33, 32, 51, 37, 36, 30, 25, 41, 35, 52, 37, 32, 57
